155162114678136160440880606646824460602|20040310120114
229722578365269364444688484642642222086|20040310120115
162120485646239904666604028048808882822|20040310120115
147500212785434880044426082844066028888|20040310120115
39957390013855776028204082466268482064|20040310120116
249815906414507982466020688608000268080|20040310120117
110174790669998122684028684204008280046|20040310120117,20040710010126,20040810030208,20050110180111,20050210010908,20050310140421,20050310140423,20050410110105,20050510010218,20050710040109,20050810010229,20050810030314,20055120340113,20055120610139,20060310100203,20062110010522
224468342382331168620060602646242804444|20040310120118
263922089079181728604848800602224880068|20040310120118,20040410110127,20050110010514,20050210010229,20050210010412,20050310040203,20055120610134,20060210110318,20060310010222,20060310140119,20060410080223,20065120040245
228899665365679040288222668480066486646|20040310120119
58397443064129378660280024248802880062|20040310120119
277856224852418164404200608060866848220|20040310120120
63725191815716520446868880844802822826|20040310120121
59695690381510632482806622066044664680|20040310120122
136658391680942080000000422242028404282|20040310120123
62758021438522024446422422026044046244|20040310120123,20040910040228,20050410060221
193156343787234048042846882448662406482|20040310120124
83823114462415904686288080460002820062|20040310120124,20060411110130
116098414178728704048484208262244026008|20040310120124
68680045749253106424888002268448624684|20040310120124
231713159159655764224480486022408428286|20040310120125
241222832623033248688028004446684268480|20040310120126
9003609684255464084646846668808440060|20040310120126,20050110010106,20050310110225,20060111080128
160630719443080202008026684604080464446|20040310120127
41293729026787938668084624600484022844|20040310120127
102668800915572704648660448828088262622|20040310120127
41287956001527344886662460248402842220|20040310120127
14115892899001894402420486462680024280|20040310120128
336593851626718848400802482424242228606|20040310120128,20040810030128
97407132841573520864400224406222006608|20040310120129
19644084030074792408684468886402084006|20040310120130
134829392818774048684280464082088008848|20040310120130
324804692125683008282042844482462068846|20040310120130
172188510260038922068462642080640408404|20040310120131
237403710932210602624422800664640062886|20040310120131,20040410010118,20050310010131,20050310140327,20050510010223,20060110160203,20060810080125
299415832669451446806042206222024404464|20040310120149,20050911010103
138062549577914122040048082020848622264|20040310120149,20040310140201,20040310140202,20040310140203,20040310140204,20040310140205,20040310140206,20040310140207,20040310140208,20040310140209,20040310140210,20040310140211,20040310140212,20040310140213,20040310140214,20040310140215,20040310140216,20040310140217,20040310140218,20040310140219,20040310140220,20040310140221,20040310140222,20040310140223,20040310140224,20040310140225,20040310140226,20040310140227,20040310140228,20040310140229,20040310140230,20040310140231,20040310140232,20040310140233,20040310140241,20040310140242,20040310140243,20040310140248,20040310140249,20042110010722
169944904537201088868440202264606842082|20040310120149
255399006261716800208882042826004644428|20040310120201
227502429108874528624484606866286828426|20040310120201,20040310120202,20040310120203,20040310120204,20040310120205,20040310120206,20040310120207,20040310120209,20040310120210,20040310120211,20040310120212,20040310120213,20040310120214,20040310120215,20040310120216,20040310120217,20040310120218,20040310120219,20040310120220,20040310120221,20040310120222,20040310120223,20040310120224,20040310120225,20040310120226
292272027589731722446006486686282662660|20040310120201,20060410010303,20060411110223
220622860305839168264062806600482240042|20040310120202
12737559647378924220080664680242440822|20040310120203
131669313420334762646426688846024660880|20040310120205
151765045062599040026088028868242662686|20040310120205
244059845090886048606006462684688246806|20040310120206
261609613241111606264866662426022440604|20040310120206,20040310120208
171415562112702528820882400064200800002|20040310120207
133509124395246346048846002644882226004|20040310120207,20040410030123,20040410100128,20040710010109,20040710030102,20050510020120,20055120190213
92205184895071744006040802842062646880|20040310120208
259151951191348388266480068222662628628|20040310120208,20050310120201,20050310120202,20050310120203,20050310120204,20050310120205,20050310120206,20050310120207,20050310120208,20050310120209,20050310120210,20050310120211,20050310120212,20050310120213,20050310120214,20050310120215,20050310120216,20050310120217,20050310120218,20050310120219,20050310120220,20050310120221,20050310120222,20050310120223,20050310120224,20050310120225,20050310120226,20050310120227,20050310120228,20050310120229,20050310120230
298786330359283840426262486248066286806|20040310120208,20040810010109,20042110010713
211357618720296768202640864608206822084|20040310120209
169626750730739722000862004828844606008|20040310120209
138962881314675488626000064600688446822|20040310120209,20040410010125,20042110010321,20050110030128,20050210030113,20050210030327,20050310010602,20050410010318,20052110040229,20055120190128
275256767663002720422628284480286046602|20040310120209
66718857573675304462002806806444260888|20040310120210,20042110010215,20050710010132
51634755236008040404000044822426002626|20040310120210,20040410040103
215119627302221684464424068426086866866|20040310120211
312383487118070922480422002822822686608|20040310120212
73193767118529658248482200804288860662|20040310120213,20045120320148
104495672167449120682248482224882020400|20040310120213
10227867829174548880624644422000040266|20040310120214,20040610040111,20040610040217,20050310040114,20050410070223,20050410080208,20050810030105,20052110010903,20052110030218,20060110020112,20060110030312,20060111010113,20060310010410,20060610040213,20060610080118,20060710030107,20060810080112,20065120100119,20065120170119,20065120200114
134547387653698106266048840620488840064|20040310120215
84670675276515178660886002868804046802|20040310120215,20050110070118,20050210011015,20050410080205,20060111080413
323447520601762586822826024846480282620|20040310120215
63360420363718864800682602864644082626|20040310120216
142913736866149424244060882222082068082|20040310120217
5288877440422518660862664220886488828|20040310120217
47770708551658720086446666888426200484|20040310120218
210538837452231328660486208028448666400|20040310120218,20050310060202,20050410070111,20050410110225,20050710030119,20060110150107,20060110150216,20060210030108,20060210110117,20060210110202,20060310040124,20062110010622,20065120040205
307727399302080842286846282800248046868|20040310120219
336204756791135124620828048880224244600|20040310120220
209984488669854006884008068628208804646|20040310120221
169470943844404202424444804840826846220|20040310120222
170796388007245504804006082604064886802|20040310120222,20040710010214
297260770458236186806026062662464604202|20040310120222
57539715195535266604400846060024200288|20040310120223
279266489551014720206620668282040248060|20040310120223,20040410030125,20050310060204,20050410020111
317842024188217044882282086826662202646|20040310120223
70082156459276880824844466846488026206|20040310120223
249389492584570048800402242240680062462|20040310120224
248001928501152184284426200400486282080|20040310120224,20040310130122,20040410040129,20040410040221,20040810010106,20050110180101,20050210030421,20050210110224,20055120260111,20062110020102
338851147116158720046888806408020604448|20040310120224
142565748045424362482060044880046444886|20040310120225
205936006289953322688406228828040882068|20040310120225,20040610040114,20050110110322,20050210011007,20050410070205,20055120170119,20055120260135
201267175950168480606664602262220268244|20040310120226
142053320161551008644222688606628684062|20040310120226,20060910010122,20065120120239
321035363922704724284462082640082642084|20040310120226,20040410010402,20040410030109,20040610060129,20040610080104,20040610080143,20040910010223,20050710030206,20060210010308,20060410010317,20065120010109
67885861610927098268042806826028628866|20040310120226
21014248547684392660624482084248846640|20040310130101
226650100486209206220240620846028626080|20040310130101,20040310130102,20040310130103,20040310130104,20040310130105,20040310130106,20040310130107,20040310130108,20040310130109,20040310130111,20040310130112,20040310130113,20040310130114,20040310130115,20040310130116,20040310130117,20040310130118,20040310130119,20040310130120,20040310130121,20040310130122,20040310130123,20040310130124
227145609198369784020404288480646866688|20040310130101,20040710010226
159187097455723360468848466446640846462|20040310130102
336513492731758584464886604620206006842|20040310130102
245788613492705204622604688408044068802|20040310130103
254658252158449162028402246808282426284|20040310130103
40511929146698784028400240068682020466|20040310130103
274450864345615606068408644848228224840|20040310130104
243428978301443402282428044268640408206|20040310130104,20040410060201,20042110010811,20050610040408,20050610080101,20052110010408,20052110011001
227386728823550922282048264020442260480|20040310130104
275082923565918122680280046420080262422|20040310130105
137362402416662944600048864808448064062|20040310130106
239821956437905408000484642828828800608|20040310130107
225861256012415780228424660264486866424|20040310130108
151536296090662048648626462226420268202|20040310130108,20040710010242
34488537880180172808264824484222460668|20040310130109
286652736946365524266286408888240202406|20040310130109
145658513626613066882882260248464466480|20040310130110
178838780500234720420068260468268208480|20040310130110,20040310130211,20050110180201,20050110180202,20050110180203,20050110180204,20050110180205,20050110180206,20050110180207,20050110180208,20050110180209,20050110180210,20050110180211,20050110180212,20050110180213,20050110180214,20050110180215,20050110180216,20050110180217,20050110180218,20050110180220,20050110180221,20050110180222,20050110180223,20050110180224,20050110180225
235089746341813962820028280408404882688|20040310130110
176307556229735082660288082882244200624|20040310130111
11203918572402532242084668602886802840|20040310130111
282123953631337408844826428282828608224|20040310130111
256355843314999982244046628828028020848|20040310130112
110632916193792282844484822680884066022|20040310130112,20050210110102,20060410010204
263794913594700404402222424244424684244|20040310130114
333447197468721380426860288880448404242|20040310130115
56384806215085338288684248242206828664|20040310130116
259163455962346788806046622424268848688|20040310130117
305063012425687040000242246884228060468|20040310130117
158342832048291648202202620088684028664|20040310130118
287808009412292388820402684428244226864|20040310130119
204224090181590282068248884844228844026|20040310130119
37235945026540600624068664626482084468|20040310130119
150951975731696586840608282622864880408|20040310130120,20050110070111
156743668753049408208842668048068688642|20040310130121
32918588938168498466806062660426408024|20040310130122,20040610040529,20050610080224,20055120170214,20060210010214,20065120040230
198449461779950804800804044686080408024|20040310130123,20040710020217
153048153522927882060424224602802204802|20040310130124
46502899375672592846042622440228840422|20040310130124,20052110040111
197864995490182442620682042480644488404|20040310130201,20055120190202
132043592287639904448286440200220420668|20040310130201,20040310130202,20040310130203,20040310130204,20040310130205,20040310130206,20040310130207,20040310130208,20040310130209,20040310130210,20040310130212,20040310130213,20040310130214,20040310130215,20040310130216,20040310130217,20040310130218,20040310130219,20040310130220,20040310130221,20040310130222,20040310130223,20040310130224,20040310130225
110532227596353168868244220666464882866|20040310130202
179081396955144746688820022620068004006|20040310130203
173042009707166282240682480660228262880|20040310130204
190902299640831242068804868268062668468|20040310130205
152159078262547008824026024642222804840|20040310130205,20040810010224
19822906454395488084860284880600046082|20040310130205
150136575854283328240068062864024002862|20040310130206
191425137738585802224280464800842644048|20040310130207
279040573443434848442066226448880242822|20040310130208
217975591093148800086822262846684282000|20040310130209,20050310010102
330848947662126720404644084846480866846|20040310130210,20050310010403
230471067804402762822226844886846280822|20040310130210
200292606431558122426040864248284420622|20040310130211
236241711243831924408684286282028866628|20040310130211
214230090120893002246824000844820004628|20040310130212
115112890388618160288002484642402048646|20040310130212,20040410040120
105930504975560842082448822402028880028|20040310130213
210598617820850486884626488664668680686|20040310130213
149141936055872042682400208264242428804|20040310130214,20040410060249,20055120340118
329498581296131604080026682046022848480|20040310130215
39645934684447552064860200004280222264|20040310130215
145700693732413504246666222208008804600|20040310130216
179884661675004842604486624608428460684|20040310130216
186325395506058122024460024048680042248|20040310130217
54231463818610064868840404862242608828|20040310130217,20040410010309,20050110010610,20050110150218,20050210010214,20060510010113
86864069095633440466004224042642668400|20040310130217
293142169812113582262460220204660400002|20040310130218
147749479112489482004406264288242208668|20040310130218
134366586660228202406482680860602686844|20040310130219
226640293692125526448868240608448046444|20040310130220
123925813743180960664668248224466240046|20040310130220
92312997548483440246642426640400022424|20040310130221
48720685396844658406642248826666804284|20040310130222
39374143204614816024204464020642426288|20040310130222
207435195576808320026240868224000642082|20040310130223
59408088860837626266280628244426408888|20040310130223,20050110110116,20050110110127,20050110180119,20060710050123,20060911010229,20061110010220,20061110020116,20061110020123,20065120120134
315122595227836800606220222608228224082|20040310130223
325206191071261988806006682884442860482|20040310130224
290137767388670180644868428060248842460|20040310130224
79127011204717706080282006080688224888|20040310130224
155099562214135242860280684440028648222|20040310130224
282184147803655588226884260240804624444|20040310130225
109365738304357040228644646222620648820|20040310130225,20040610040327,20050110020130,20050110160132,20050210010929,20050310110231,20050410090130,20050810030311,20052110010530
110756837610624426602488800004202608226|20040310130225
19655755627151880482262222484400068424|20040310140101
6724313725579823264648268480400604626|20040310140101,20040310140102,20040310140103,20040310140104,20040310140105,20040310140106,20040310140107,20040310140108,20040310140109,20040310140110,20040310140111,20040310140112,20040310140113,20040310140114,20040310140115,20040310140116,20040310140117,20040310140118,20040310140119,20040310140120,20040310140121,20040310140122,20040310140123,20040310140124,20040310140125,20040310140126,20040310140127,20040310140128,20040310140129,20040310140130,20040310140131,20040310140132,20040310140141,20040310140142,20040310140143,20040310140144,20040310140145,20040710020226
235228056016123924004286240226686806080|20040310140101,20040410010218,20040410020201,20040610060109,20040610100115,20050110110305,20050610040405,20055120180309
80790096900670506686026284264262222228|20040310140102
107496577934029408408888482048084242466|20040310140102,20042110010501,20050110180114,20062110020328
12693145735681898668240284462620482460|20040310140103
250159351107133802448422288482462806462|20040310140103,20040310140243,20040610040405,20040610080133,20042110010428,20042110010915,20050110020214,20050210010828,20052110020214,20055120610138
292687938488019384286820688040606828222|20040310140103
307169775279986806420806068260062224448|20040310140104
183719636947470166444282866848200066482|20040310140105,20050310120106
100683048745465200240882026280482866468|20040310140106
290128868371237366024220426280068206640|20040310140107
136163859430423600244262486864646828000|20040310140108
129950385791219760268262428084226820260|20040310140108,20040410010416,20040410070219,20040610040223,20050410010321,20050410110123,20050610040114,20050710040102,20052110010733,20060210030422,20060310060325
260707530320440246844606608026800868420|20040310140109
17752439983875796224448022062622664442|20040310140110,20040410090208
75732639423941498246826020028008686082|20040310140111
181430906347925408606028646006208640802|20040310140113
269147058297885364660484200684806482822|20040310140114
109145495015564986220204246404600288048|20040310140114,20050110010209,20050110010616,20050110030126,20050310010425,20050310100126,20050310120110,20050310120201,20050710010105,20050710020221,20050910010103,20060410090102,20061110030122,20062110040107
244027411943263924662860088224406682262|20040310140115
272312482110497582884420000800280204660|20040310140115
19990149855438840628622244482882688202|20040310140116
312680475603644564640422666466884420248|20040310140117,20050110030216,20050610040217
17608441438923818660028408240624808228|20040310140118
278028921159751780006664202880688008848|20040310140118,20052110010208,20060410040104
57880606994597504084884084262684882468|20040310140118
280818206642664522266686046444682684800|20040310140119
225629172771405786028006802466224488242|20040310140119
103266580302001248406886028484042864842|20040310140120,20050210030316,20060210011016
315378081699828406828882688448408482648|20040310140121
55503140258104418662044484480226884000|20040310140122
136571779751207082640644044028222248082|20040310140122
62484118665311386864226402868664606248|20040310140123
195057274879496682420004842268448280448|20040310140124
118597243449082240026020426048288802606|20040310140124
70239384596842160220244660842242046464|20040310140125
294012352391803766682008426224660488022|20040310140125,20055120180339
108400076951258768868602206062640464868|20040310140125
289576624056973046040246822684406220862|20040310140126
182018561015934442422608660642422884646|20040310140126
325256538333836580806068822448426202200|20040310140127
96250733700822224800248040608088886844|20040310140128
266858795741721784264024284268682460684|20040310140129,20062110010726
10158611673141044200086080400004084248|20040310140130
200960991135621600420400428044046406020|20040310140130
312321243262917524462260022822862624222|20040310140131
212943952004995444442664068842082000684|20040310140131,20040410020223,20040810010213,20052110010113,20052110030223,20055120230120,20055120230126
301942386847122964028240220466086402402|20040310140132
159375901965835968220022868408060080846|20040310140132,20040410030131,20040410110121,20040610040501,20040810030205,20052110010329,20065120080103
288508579482991780260888802446022620006|20040310140141
68581244907227018088288822284608484262|20040310140142
197003723333088566888048422082882646200|20040310140143
293870222792798528222084444046022844848|20040310140144
306081858400202166864244664862422808886|20040310140145
287207139657124362024242448842464026022|20040310140201,20060410070206
171146320752605002208644240084844066468|20040310140201,20050210010305,20062110010906,20062110020101
321914758039604782864660864602064426444|20040310140201
4860721646651134426288226066264044000|20040310140202
234506708484566980460840622466244646044|20040310140203
279808076500831840406084866282020600064|20040310140204
201829657584512202800204448464860080084|20040310140205
67996554479015280240840440822846864448|20040310140206,20050310100203,20060410100103
268037015478140320608422082002828404888|20040310140207
230517123514859168662404026842088448664|20040310140207,20040410110229,20040610040414,20050210110132,20050710010226,20055120260136,20060210010614,20065120200118
331830806922590602600268462222842440880|20040310140209
112712607738862026068424428444040422082|20040310140210
137038607614183344280024264008604822204|20040310140211,20050910010207
23209563221050256068268842022648208080|20040310140211
20464888785427860228024882286644600260|20040310140212
14970137378691024068002288886266886480|20040310140213
20211000531064904422806822644208268420|20040310140213,20050210010821,20050310110115,20050410040210,20050710010208,20050710030110,20060210030224,20060310140102,20060410010213,20060510020215,20065120090134
73828213161806266228004624828888868262|20040310140214,20065120120201
74967661977075792820284608008408082288|20040310140215
275335391323056042680804200884608008808|20040310140216
219189626563788608202224026406442642440|20040310140217
210836887562957686026844028866486866826|20040310140217,20040610040310,20040610080130,20055120170309,20055120230144,20062110040309
70113872149406744686048268662648660800|20040310140218
222195229320535242800402686862028486262|20040310140219,20060110150116
229884545524901204888600640468064608420|20040310140220
295447800503714324088644866206204068826|20040310140221
306251577777057408406220242868468042020|20040310140222
36414811076557480466626424228044244606|20040310140223
197151610718042964204626448244804822862|20040310140224
238164830974599982828604402862680486400|20040310140225
317063342022062584448246068448044064466|20040310140225
203631839191518486626804262822468006242|20040310140226
323796402086916362066200404682406606642|20040310140226,20050110070101,20050110170115,20050210010520,20050510010222,20050610040320,20055120260128,20060110090107,20060510020206,20065120040129
283309948733537600226466860662682288480|20040310140227
137327286473179600846226008262686826604|20040310140228,20062110011013
24845998677958696660602288646424822626|20040310140228
21836862959268540846208824268444460000|20040310140229,20050410100112,20050910010326,20060110150218,20060310060113,20060310110120,20062110011016,20065120090132,20065120180105
157540724366561226864628062882440286482|20040310140230
68446772439360944228462286280804080880|20040310140230,20040410020213,20040410070233,20050110180210,20055120130222
169658314738820042282608822046662428284|20040310140231
44854306532354976026404648626202246802|20040310140232,20050110150123,20050310040119,20060810030124,20065120030225
246815141518750122606644006444644800820|20040310140233,20040410020127,20040610090114,20060110090212,20060210030319,20060310110113,20060710010215
264977834162998006048802402888602428860|20040310140233,20040410010327,20050110160219,20050210030320,20050710010104,20052110010422,20060310110205,20060410010204,20060710020111,20062110010919,20062110030117,20065120090105
193560178788814122624644222446408404004|20040310140241
155661726502217162860602440020448024460|20040310140241,20040510010161,20040610080218,20040910040213,20060110070122,20060110090308,20060410030113
214655704475019808682422480262808224082|20040310140242
337366548448400768444440802248442420888|20040310140243
326791203250977920642820844608268420002|20040310140243
142552498318676560824686682608282804880|20040310140249
104078714162005728488804868848204062400|20040310140249
267394372487326922800286406224884084048|20040310140249
304668359243627008082808066488664604288|20040410010101
268681100704257600242280466642826622042|20040410010101,20040410010102,20040410010103,20040410010107,20040410010108,20040410010109,20040410010110,20040410010111,20040410010112,20040410010113,20040410010114,20040410010115,20040410010116,20040410010117,20040410010118,20040410010119,20040410010120,20040410010121,20040410010122,20040410010123,20040410010124,20040410010125,20040410010126,20040410010127,20040410010128,20040410010130,20040410010141,20040410010142,20040410010149,20040610090104
66745100920460112886460402866086666628|20040410010101,20050210010706,20050210030405,20062110010505
27894004984031224468468802808066462042|20040410010101,20060110150125,20060210010209,20060310010514,20060410100101,20060411110219,20060710020222,20065120040202,20065120200122
161122142705325248226806684244202248826|20040410010102
31529848765873984042046206464284606400|20040410010102,20050110150229,20050710040216
264986895022733760868662848088664002826|20040410010103
95534741055733104240084228820422484202|20040410010103,20040810030130
200614040868347444680626640880648264002|20040410010104
102087730993145008226620808444460080042|20040410010104,20040410010105,20040410010106,20050410010101,20050410010102,20050410010103,20050410010104,20050410010105,20050410010106,20050410010107,20050410010108,20050410010109,20050410010110,20050410010111,20050410010112,20050410010113,20050410010114,20050410010115,20050410010116,20050410010117,20050410010118,20050410010119,20050410010120,20050410010121,20050410010122,20050410010123,20050410010124,20050410010125,20050410010126,20050410010127,20050410010128,20050410010130,20050410080202
152215146612210560020424420002246024640|20040410010105
313260323248148406842648408802204840622|20040410010105,20040410060213,20040610040211,20042110010812,20050110170126,20050210010422,20050210010611,20050510020201,20050510020213,20050810030312,20055120370227,20055120370232
125731082807520906084606628868006626282|20040410010106
293139844826121206008664264862064402826|20040410010106
12306637720917000082040644426808824448|20040410010108
22809302143363258048260664406468288682|20040410010108
12190931647853154684804666442046640862|20040410010108
215791691141540800288424028246800606008|20040410010109
214812751910985802826062440286426248804|20040410010109
158788553310136362684442204020864280882|20040410010110
305410771390596244648404860824000860488|20040410010110
309805058891362166686646608268442222880|20040410010111,20055120340301
106237905900473584268664000242268842608|20040410010112
219229214860808726688440628406622202266|20040410010112
210412815805403722246864008884282624046|20040410010112,20040410090127,20040610040320,20040610040424,20040610080227,20052110010108,20055120250137,20065120210223
79312731636034960868000668404446020820|20040410010113
18117102707539204268888866006862802828|20040410010114
235001907898274762840622204860268226882|20040410010115
98523926819710186484006422088268088866|20040410010116,20040510020101
87029438527578592420648628004426646862|20040410010116,20040410020121,20050110010230,20050210110211,20050310010618,20055120250105,20055120610154,20060110090102,20061110020121,20062110011106
84280709937824138026022480482620408426|20040410010117
17999026662192332800040824600024628482|20040410010118
235019187270030400264888004488608448808|20040410010119
307998240081875766200264200662808664200|20040410010119,20040410010219,20062110030208
298706137768148800202242646284060002426|20040410010120,20060410070210
139660710705482346408404888666646800288|20040410010121
131698808705465504664482006042608800806|20040410010122
336669953716089784200448664866462266604|20040410010122,20050210110209,20050410070101,20060110090307
336029546785171126882622004088666600228|20040410010123,20050310140222
293044079838225188828644404282268660066|20040410010123
313362290488596186668440204246682064208|20040410010124
242576606130465600206426420086660846466|20040410010124,20040410060123,20050710040208,20052110010615,20060210110314,20065120180116
90489409665792480420260086266200400426|20040410010125,20060111010107
146914871924103722682086248440480804084|20040410010126
169788532247504768022448466284824082208|20040410010126,20050210011013,20050710020123,20060110090228,20060210110225,20060710030224,20065120100127,20065120170114
120476079863646384224044442060680648020|20040410010126
82259623430391466602862606008420046024|20040410010127,20060310040114
96861416140195626624862260204864064864|20040410010127
75575377575039072404082206024006620448|20040410010128
320429278336130368224620886026686000422|20040410010128
313069127548896640602468640220424888024|20040410010129
294920081757007764686060686408620820084|20040410010129,20050210110205
22090953949330120484442400808066460464|20040410010130
222434360337616640044280066624244004420|20040410010130
170595861596051168482644486220684606280|20040410010130
122222195836605824024082866840624040004|20040410010141
325344325976667008682622260624082606424|20040410010141
320730115563352448448284288000468806880|20040410010142
266886728884609786660826622248606480228|20040410010149
123128401293992106640662266484842608242|20040410010201
163737657478154208426824848044608044820|20040410010201,20040510010136
48163702977951192644266620600862606226|20040410010202
280509729964870560620228628866404424066|20040410010203
88558088631818058042884622404624428026|20040410010204
266855963482930980888660446280686428840|20040410010204,20040410010305
182157212339000522226248026064646208260|20040410010204,20040410090128,20050210010323,20050410010320,20050810030104,20052110011002,20060410010203,20061110010203
175193086764867840044208668624068260026|20040410010205,20050610040116
327493568940867446628484448466824424604|20040410010205
73738169458121344028604686688844802040|20040410010206,20060410010117
216228352902007284426468224602208080644|20040410010207
111122413175690208424848200006282660002|20040410010207,20050410040205,20062110010308
141119274775459360680268426646068004626|20040410010207,20042110010913,20062110011114
237438965473408782668202664400228044446|20040410010207
283536561268307808466044044204446422066|20040410010208
151065085984397664464802444004444484660|20040410010208,20052110030130
64671500979892864028466844648664868284|20040410010209
243155927946498646402022840680048466080|20040410010210,20060411110114
55879641544026640848248064682460046080|20040410010211
122228185303936608400208268426646282440|20040410010212,20050410110204
73585308963428992028608866240886824208|20040410010212,20050110070124,20050210010429,20050210010624,20050310140216,20050410110210,20050610040218,20052110010215,20055120340309,20060210010104
330173375106731648662224080466826268664|20040410010213,20040910010113
16244696379602102462488448280860284262|20040410010214
5640502709455563226886042662688226068|20040410010215
14349659304176120028268808608242888886|20040410010216
204622083606709002042062284008482284086|20040410010216,20040710040128,20040810030108,20050210010413,20050610040413,20052110010628,20055120190116,20060610080113
257032903732385380086000084862606622648|20040410010216
121879897354128128064848468440640268480|20040410010217
296542843446392960646248028880620400042|20040410010218
74635720414734944668602268426446280606|20040410010219
52042798805363640622228242204060268822|20040410010219
297721260320612800862448060686080224028|20040410010220
167755874039097386684462262060048200202|20040410010220
8843062350978070448628646086262422842|20040410010221
108170080195031760806660840244080844624|20040410010221
58758180076243944424080886004264646486|20040410010222
174151363280777568448864620880286866440|20040410010222
272478665521429844224800202040026202440|20040410010223
152028646463586240842606680228822062242|20040410010223,20040410100117,20040710030103,20042110010514,20060310140214,20060410010202,20060410060301
144828836110236928068008686624644068684|20040410010223
180509198456676726026228824846844800206|20040410010224
289065516277726646866224626022268686884|20040410010225
90278894290132122864440802668068602684|20040410010226
321051710901464448608682482064640226260|20040410010227
2206403493707225600600000000000286866|20040410010228
208417268220784244404686242602888620282|20040410010229
177528643039409002446868644246280204068|20040410010229
185070109228002122204260626288688026848|20040410010301
242923154978331764484680462882882460684|20040410010302
34696293972652264406066864020282866840|20040410010303
222561976936889408828604408868644402822|20040410010304
124652335935267082060848846602860284600|20040410010305
50815511053893946206802484468840006424|20040410010305,20040410040102,20040410090104,20050310140417,20060111010306,20060810090205
219752530592048884482066224802602666004|20040410010306,20040710020117,20050410080111,20060410010211
276374184258225784028824440042262646684|20040410010306,20040410010321,20040410010405,20040410110123,20040610060202
281132062121858122266400080448446446020|20040410010306
11640710136745974460662640022622266068|20040410010307
25035687449459824048466408662684468866|20040410010309
270108409113041846844268806466088806060|20040410010310
308371799153982602486066228226884880266|20040410010311
247475022105835200824000682244628808486|20040410010311,20050210010815,20050210030222,20050310100201,20050410100109,20052110010323,20055120180134,20060110090207,20060111080309,20062110040202,20065120030207,20065120040150,20065120070105
47461560020206738422608268608402482482|20040410010311
157760477338462026886682882660660608626|20040410010312
281785227252984580666060806420606644802|20040410010313
75110656665683626446084266002882026246|20040410010313,20050310110113,20050610040129,20060111080428
47834444031779032642248802048804422466|20040410010314
180026633854868928286084408444682288862|20040410010314,20040610040121,20040610090126,20040710010104,20042110010716,20050410060215,20050510010212,20050710030223,20052110011025,20052110020228,20055120130231,20055120170128,20060111010232,20060310010113,20060710020106,20062110010129,20065120010131,20065120170135
297527832708380800420464246242468686640|20040410010315,20060110020106
203034072009477440882064002264084282264|20040410010316
179245754850783584448228222664244008822|20040410010317
59155737784450546488840684684844080806|20040410010318
251602445254483982686648684668204664628|20040410010318,20040410070213
316049274604725002042820620288406080686|20040410010319
283667393938536362680628624428644622806|20040410010319,20050110110201,20060410010301
35946345949947016428226644628060886626|20040410010320
15769099943309274608428860688066844280|20040410010320,20040410010327,20040410010424,20040410010429,20050410010301,20050410010302,20050410010303,20050410010304,20050410010305,20050410010306,20050410010307,20050410010308,20050410010309,20050410010310,20050410010311,20050410010312,20050410010313,20050410010314,20050410010315,20050410010316,20050410010317,20050410010318,20050410010319,20050410010320,20050410010321,20050410010322,20050410010323,20050410010324,20050410010325,20050410010326,20050410010327,20050410010328,20050410010329,20050410010330,20050410080223
72189335086022826608488844806464686440|20040410010320
173024589962397962060868864804064662064|20040410010320
284203287594687562260022820684040040882|20040410010321
202516469592546922406486826066200200288|20040410010322
20591279279167776020684420044240642006|20040410010322,20040410070221,20050410040121
186459861443245802482420244646464860840|20040410010322,20040510010223
52752446161934898466260684224288646280|20040410010322
295048837989584202226840886644428866006|20040410010323
235749246238987168682804284044624000266|20040410010324
54045344463762218026846884442828844600|20040410010324
89520210098456720866600620642004680000|20040410010325
215154901254148640688404486884644442602|20040410010326
270007948656465760466800406404066222848|20040410010326,20040610090112
210059001293266484680688822860000268868|20040410010326
65098776112850624062444444206222448648|20040410010326
198256205997730164442004480802846886822|20040410010327
90301850129616842064684660420086800488|20040410010327
147308948183297184642448846026682220484|20040410010327
288634252377587840424620624668422628208|20040410010328
8027660174126613880000202468682000640|20040410010329
289268310215819648448648262064066262626|20040410010341
15680186102231142400844000604880002808|20040410010341
236093124161515766064682480624688044082|20040410010342
142615821074061962086606202480224284228|20040410010342
278206208914770442082684820686820460404|20040410010343
97082975096363824200260064482460640604|20040410010343
48020960812157424820802802442006680640|20040410010349
39137049587623120800864064026886004248|20040410010349,20050310120216
31681620925322624004000646244088062886|20040410010401
179743253552240586280488286648864464882|20040410010401,20040410010402,20040410010403,20040410010404,20040410010405,20040410010406,20040410010407,20040410010408,20040410010409,20040410010410,20040410010411,20040410010412,20040410010413,20040410010414,20040410010415,20040410010416,20040410010417,20040410010418,20040410010419,20040410010420,20040410010421,20040410010422,20040410010423,20040410010425,20040410010426,20040410010427,20040410010428,20040410010430,20040410010431,20040410010432,20040410010433,20040410010449
105360319183454442486626024826666468800|20040410010402,20050110110214,20060310010101
168677315347085184022828442824208802240|20040410010402,20040610040310
203712208514541366208882460666046440682|20040410010403
113917750376633248604646428044644622882|20040410010404
59860096619822626622668004840244604022|20040410010405
106527009070943168066028262004268622408|20040410010405
65963244431352400824084002024446206260|20040410010406,20060111200107
224418445817148244200088048484024280402|20040410010407
25287738902905096424002482024006448462|20040410010408
